com_insee,com_nom,reg_nom,dep_nom,latitude_mairie,longitude_mairie,score_de_ville
01334,Saint-André-d'Huiriat,Auvergne-Rhône-Alpes,Ain,46.214,4.913,0.3012126153146435
01302,Pollieu,Auvergne-Rhône-Alpes,Ain,45.796,5.748,0.329165485482685
01298,Plagne,Auvergne-Rhône-Alpes,Ain,46.188,5.718,0.2953027882634602
01296,Pirajoux,Auvergne-Rhône-Alpes,Ain,46.386,5.274,0.3278286727530939
01085,La Chapelle-du-Châtelard,Auvergne-Rhône-Alpes,Ain,46.074,5.022,0.3370911706809117
01310,Prémeyzel,Auvergne-Rhône-Alpes,Ain,45.681,5.644,0.3105337653222566
01387,Saint-Sulpice,Auvergne-Rhône-Alpes,Ain,46.321,5.042,0.3909550686345597
01107,Cleyzieu,Auvergne-Rhône-Alpes,Ain,45.902,5.433,0.2920969350736673
01141,Cuzieu,Auvergne-Rhône-Alpes,Ain,45.82,5.677,0.3209681349750294
01127,Courmangoux,Auvergne-Rhône-Alpes,Ain,46.327,5.356,0.3260028033674191
01233,Marchamp,Auvergne-Rhône-Alpes,Ain,45.774,5.55,0.3111192825964589
01225,Lurcy,Auvergne-Rhône-Alpes,Ain,46.062,4.781,0.306295953840135
01117,Conzieu,Auvergne-Rhône-Alpes,Ain,45.725,5.604,0.2984437749411509
01208,Lavours,Auvergne-Rhône-Alpes,Ain,45.811,5.773,0.3269300251535682
01128,Courtes,Auvergne-Rhône-Alpes,Ain,46.457,5.111,0.3205351042956876
01391,Salavre,Auvergne-Rhône-Alpes,Ain,46.364,5.347,0.3217379609276565
01207,Lapeyrouse,Auvergne-Rhône-Alpes,Ain,45.986,4.982,0.401193003297622
01356,Saint-Georges-sur-Renon,Auvergne-Rhône-Alpes,Ain,46.104,5.03,0.3265286737553001
01009,Andert-et-Condon,Auvergne-Rhône-Alpes,Ain,45.787,5.658,0.3245651312150946
01329,Rossillon,Auvergne-Rhône-Alpes,Ain,45.836,5.599,0.3038740436271154
01190,Innimond,Auvergne-Rhône-Alpes,Ain,45.792,5.574,0.3016639900907215
01311,Prémillieu,Auvergne-Rhône-Alpes,Ain,45.876,5.565,0.303344907958106
01279,Oncieu,Auvergne-Rhône-Alpes,Ain,45.965,5.472,0.3051120203637047
01439,Vésines,Auvergne-Rhône-Alpes,Ain,46.359,4.863,0.3205260776152141
01392,Samognat,Auvergne-Rhône-Alpes,Ain,46.265,5.586,0.3295628687772775
01432,Verjon,Auvergne-Rhône-Alpes,Ain,46.346,5.348,0.3296684542756756
01006,Ambléon,Auvergne-Rhône-Alpes,Ain,45.75,5.594,0.2992475001616129
01268,Murs-et-Gélignieux,Auvergne-Rhône-Alpes,Ain,45.642,5.66,0.3337182228065553
01404,Serrières-sur-Ain,Auvergne-Rhône-Alpes,Ain,46.147,5.45,0.3359209961238476
02369,Harcigny,Hauts-de-France,Aisne,49.803,3.983,0.2996350078282499
02036,Augy,Hauts-de-France,Aisne,49.34,3.511,0.2780369542002607
02385,Housset,Hauts-de-France,Aisne,49.796,3.695,0.2866391100678861
02207,Commenchon,Hauts-de-France,Aisne,49.642,3.151,0.2781402936971047
02395,Jumencourt,Hauts-de-France,Aisne,49.512,3.349,0.2634607280069085
02496,Monnes,Hauts-de-France,Aisne,49.146,3.229,0.2669274306321475
02609,Ployart-et-Vaurseine,Hauts-de-France,Aisne,49.493,3.74,0.2730024216996687
02511,Montigny-en-Arrouaise,Hauts-de-France,Aisne,49.912,3.483,0.3001541584297717
02655,Ronchères,Hauts-de-France,Aisne,49.14,3.602,0.2884437130297424
02565,Œuilly,Hauts-de-France,Aisne,49.393,3.682,0.2704187042890484
02005,Aguilcourt,Hauts-de-France,Aisne,49.394,3.968,0.3574156006532091
02638,Remies,Hauts-de-France,Aisne,49.679,3.525,0.271149661366707
02518,Montlevon,Hauts-de-France,Aisne,48.963,3.515,0.2812362027914992
02707,Septvaux,Hauts-de-France,Aisne,49.57,3.387,0.2772444926032737
02548,La Neuville-lès-Dorengt,Hauts-de-France,Aisne,49.983,3.686,0.3136157970323591
02812,Villers-Hélon,Hauts-de-France,Aisne,49.265,3.268,0.2671126282761215
02697,Samoussy,Hauts-de-France,Aisne,49.587,3.743,0.2994211050968252
02817,Ville-Savoye,Hauts-de-France,Aisne,49.293,3.638,0.2646410124039994
02591,Pargny-les-Bois,Hauts-de-France,Aisne,49.732,3.618,0.287610586235404
02632,Quincy-Basse,Hauts-de-France,Aisne,49.509,3.385,0.2661612665296786
02061,Becquigny,Hauts-de-France,Aisne,50.016,3.459,0.2820924378986472
02760,La Vallée-Mulâtre,Hauts-de-France,Aisne,50.026,3.561,0.2802490461281599
02764,Vassogne,Hauts-de-France,Aisne,49.42,3.73,0.2748794572855606
02627,Proviseux-et-Plesnoy,Hauts-de-France,Aisne,49.478,4.016,0.2831277514119773
02048,Barenton-sur-Serre,Hauts-de-France,Aisne,49.668,3.689,0.2851858058974542
02184,Chevresis-Monceau,Hauts-de-France,Aisne,49.762,3.584,0.2754410405567052
02004,Agnicourt-et-Séchelles,Hauts-de-France,Aisne,49.717,3.96,0.2849850958740395
02354,Grandrieux,Hauts-de-France,Aisne,49.729,4.188,0.2877267413001212
02446,Ly-Fontaine,Hauts-de-France,Aisne,49.732,3.311,0.2864789882243962
02162,La Chapelle-sur-Chézy,Hauts-de-France,Aisne,48.949,3.377,0.275156865295155
02729,Soucy,Hauts-de-France,Aisne,49.321,3.123,0.2704583517635984
02267,Dommiers,Hauts-de-France,Aisne,49.329,3.216,0.2862753490557465
02773,Vauxtin,Hauts-de-France,Aisne,49.346,3.602,0.2890274213933627
02455,Malzy,Hauts-de-France,Aisne,49.921,3.73,0.2654652112321879
02233,Cramaille,Hauts-de-France,Aisne,49.229,3.452,0.2821743140470967
02622,Priez,Hauts-de-France,Aisne,49.131,3.263,0.2611483502402935
02142,Castres,Hauts-de-France,Aisne,49.801,3.253,0.3586480045937884
02746,Travecy,Hauts-de-France,Aisne,49.686,3.345,0.2672416907486766
02645,Reuilly-Sauvigny,Hauts-de-France,Aisne,49.051,3.564,0.2907629635471295
02777,Vendières,Hauts-de-France,Aisne,48.873,3.443,0.2739305046780884
02356,Grisolles,Hauts-de-France,Aisne,49.13,3.372,0.3581238974730848
02533,Muret-et-Crouttes,Hauts-de-France,Aisne,49.278,3.435,0.2713141621885047
02448,Mâchecourt,Hauts-de-France,Aisne,49.652,3.838,0.2814476669599659
02099,Bonnesvalyn,Hauts-de-France,Aisne,49.126,3.325,0.2691808658692018
02451,Magny-la-Fosse,Hauts-de-France,Aisne,49.937,3.276,0.2895491554080296
02032,Aubigny-aux-Kaisnes,Hauts-de-France,Aisne,49.772,3.119,0.2739249916388328
02501,Montchâlons,Hauts-de-France,Aisne,49.513,3.727,0.270363894317354
02647,Ribeauville,Hauts-de-France,Aisne,50.037,3.588,0.2838561073547013
02642,Résigny,Hauts-de-France,Aisne,49.741,4.21,0.274079480254798
02449,Macogny,Hauts-de-France,Aisne,49.159,3.218,0.266758206910412
02188,Chigny,Hauts-de-France,Aisne,49.93,3.775,0.2823323145289709
02442,Loupeigne,Hauts-de-France,Aisne,49.241,3.525,0.2907597348003715
02794,Vézilly,Hauts-de-France,Aisne,49.187,3.683,0.2804545466429841
02252,Cuissy-et-Geny,Hauts-de-France,Aisne,49.404,3.706,0.266273357076969
02447,Maast-et-Violaine,Hauts-de-France,Aisne,49.293,3.457,0.2776086925220278
02230,Couvrelles,Hauts-de-France,Aisne,49.334,3.485,0.2743040973423661
02678,Sainte-Geneviève,Hauts-de-France,Aisne,49.725,4.074,0.2880909381981757
02723,Soize,Hauts-de-France,Aisne,49.698,4.086,0.3031883457610207
02210,Condé-sur-Aisne,Hauts-de-France,Aisne,49.401,3.466,0.2783425134323089
02406,Landricourt,Hauts-de-France,Aisne,49.505,3.37,0.2761024970413473
02166,Chartèves,Hauts-de-France,Aisne,49.09,3.509,0.3029423003130821
02493,Monceau-le-Waast,Hauts-de-France,Aisne,49.622,3.717,0.2878304747863493
02278,Éparcy,Hauts-de-France,Aisne,49.886,4.07,0.2743996974720723
02717,Séry-lès-Mézières,Hauts-de-France,Aisne,49.765,3.423,0.2679942083126912
02695,Saint-Thibaut,Hauts-de-France,Aisne,49.289,3.616,
02403,Landifay-et-Bertaignemont,Hauts-de-France,Aisne,49.826,3.604,0.287975927213202
02790,Vesles-et-Caumont,Hauts-de-France,Aisne,49.675,3.79,0.2815803310416882
02189,Chivres-en-Laonnois,Hauts-de-France,Aisne,49.627,3.856,0.2998832115020522
02577,Ostel,Hauts-de-France,Aisne,49.43,3.565,0.278794880937807
02742,Thiernu,Hauts-de-France,Aisne,49.765,3.78,0.295295569721797
02444,Lugny,Hauts-de-France,Aisne,49.782,3.812,0.3152317840533878
02672,Saint-Bandry,Hauts-de-France,Aisne,49.364,3.15,0.2696876840541965
02457,Marchais,Hauts-de-France,Aisne,49.585,3.822,0.2967787396839215
02526,Morgny-en-Thiérache,Hauts-de-France,Aisne,49.754,4.076,0.2973107705983729
02021,Archon,Hauts-de-France,Aisne,49.744,4.119,0.2991097781866185
02280,Épieds,Hauts-de-France,Aisne,49.104,3.451,0.29595648012263
02685,Saint-Nicolas-aux-Bois,Hauts-de-France,Aisne,49.597,3.439,0.2773512372044041
02466,Marizy-Sainte-Geneviève,Hauts-de-France,Aisne,49.182,3.198,0.265364786608006
02635,Ramicourt,Hauts-de-France,Aisne,49.958,3.331,0.278552107353421
02322,Fontaine-Notre-Dame,Hauts-de-France,Aisne,49.879,3.424,0.2790702323666145
02462,Mareuil-en-Dôle,Hauts-de-France,Aisne,49.242,3.561,0.2906450686226502
02235,Craonnelle,Hauts-de-France,Aisne,49.426,3.777,0.2834459109238337
02104,Bouffignereux,Hauts-de-France,Aisne,49.379,3.846,0.2749947441454231
02121,Breny,Hauts-de-France,Aisne,49.184,3.35,0.3490003411558773
02432,Limé,Hauts-de-France,Aisne,49.324,3.555,0.277517360434676
02197,Clairfontaine,Hauts-de-France,Aisne,49.974,3.987,0.312382797729903
02562,Nouvron-Vingré,Hauts-de-France,Aisne,49.433,3.188,0.2587484971554838
02317,Fluquières,Hauts-de-France,Aisne,49.8,3.157,0.2715748450110146
02689,Saint-Pierremont,Hauts-de-France,Aisne,49.714,3.876,0.2822312448966408
02223,Courboin,Hauts-de-France,Aisne,48.996,3.507,0.2927530787940125
02069,Berlise,Hauts-de-France,Aisne,49.662,4.113,0.3008432758439542
02038,Les Autels,Hauts-de-France,Aisne,49.761,4.224,0.2826472982100474
02505,Montfaucon,Hauts-de-France,Aisne,48.947,3.432,0.2690225110678707
02728,Sorbais,Hauts-de-France,Aisne,49.914,3.883,0.2698470179504458
02402,Lanchy,Hauts-de-France,Aisne,49.829,3.074,0.2639640359149279
02637,Remaucourt,Hauts-de-France,Aisne,49.895,3.35,0.2862583970519548
02256,Dagny-Lambercy,Hauts-de-France,Aisne,49.769,4.042,0.2982188429326117
02116,Braye-en-Thiérache,Hauts-de-France,Aisne,49.768,3.963,0.28408870133304
02797,Viel-Arcy,Hauts-de-France,Aisne,49.379,3.626,0.2718437129949681
02799,Vierzy,Hauts-de-France,Aisne,49.287,3.278,0.3464729680386028
02491,Monceau-le-Neuf-et-Faucouzy,Hauts-de-France,Aisne,49.785,3.631,0.3008958436352288
02270,Douchy,Hauts-de-France,Aisne,49.794,3.13,0.269152489722204
02481,Mesnil-Saint-Laurent,Hauts-de-France,Aisne,49.829,3.364,0.3064353132095868
02349,Goudelancourt-lès-Berrieux,Hauts-de-France,Aisne,49.495,3.859,0.2904697511427604
02828,Vregny,Hauts-de-France,Aisne,49.414,3.42,0.3019957232668231
02391,Jeantes,Hauts-de-France,Aisne,49.813,4.067,0.294518944980024
02127,Bruyères-sur-Fère,Hauts-de-France,Aisne,49.2,3.445,0.2788442648706762
02396,Jumigny,Hauts-de-France,Aisne,49.408,3.725,0.2762864991714063
02221,Coupru,Hauts-de-France,Aisne,49.031,3.274,0.270379140496144
02097,Boncourt,Hauts-de-France,Aisne,49.626,3.956,0.2958733888311198
02784,Petit-Verly,Hauts-de-France,Aisne,49.958,3.563,0.2800777385633176
02675,Sainte-Croix,Hauts-de-France,Aisne,49.48,3.781,0.28747209459057
02471,Martigny-Courpierre,Hauts-de-France,Aisne,49.49,3.687,0.2828083830570522
02151,Cerny-lès-Bucy,Hauts-de-France,Aisne,49.578,3.546,0.2934715801532431
02204,Coingt,Hauts-de-France,Aisne,49.792,4.096,0.2869507750411218
02024,Arrancy,Hauts-de-France,Aisne,49.499,3.765,0.270703358164082
02115,Braye-en-Laonnois,Hauts-de-France,Aisne,49.438,3.61,0.2728393825272889
02155,Chaillevois,Hauts-de-France,Aisne,49.508,3.522,0.2888007805832154
02120,Brenelle,Hauts-de-France,Aisne,49.368,3.544,0.3113050190634731
02727,Sons-et-Ronchères,Hauts-de-France,Aisne,49.769,3.668,0.2811907365769813
02338,Froidmont-Cohartille,Hauts-de-France,Aisne,49.682,3.721,0.2932347370134287
02522,Mont-Saint-Jean,Hauts-de-France,Aisne,49.793,4.211,0.2868591238624568
02779,Vénérolles,Hauts-de-France,Aisne,49.99,3.63,0.2833402129481647
02177,Chérêt,Hauts-de-France,Aisne,49.514,3.687,0.284885200758885
02263,Dhuizel,Hauts-de-France,Aisne,49.36,3.615,0.2819773771012486
02601,Pignicourt,Hauts-de-France,Aisne,49.409,4.03,0.2640114045157012
02248,Cuirieux,Hauts-de-France,Aisne,49.683,3.82,0.2788234164724346
02388,Iviers,Hauts-de-France,Aisne,49.786,4.136,0.2917159885320816
02808,Villeret,Hauts-de-France,Aisne,49.949,3.188,0.277315990538779
02015,Ancienville,Hauts-de-France,Aisne,49.219,3.208,0.2679863126731719
02102,Bouconville-Vauclair,Hauts-de-France,Aisne,49.461,3.757,0.2849106010488568
02118,Braye,Hauts-de-France,Aisne,49.422,3.378,0.2859348631459884
02698,Sancy-les-Cheminots,Hauts-de-France,Aisne,49.439,3.476,0.2835847359171618
02122,Brie,Hauts-de-France,Aisne,49.597,3.473,0.2858060294811385
02489,Molinchart,Hauts-de-France,Aisne,49.562,3.54,0.2971061664621975
02358,Grougis,Hauts-de-France,Aisne,49.951,3.531,0.3073341714952939
02488,Molain,Hauts-de-France,Aisne,50.034,3.53,0.2822821014428348
02454,La Malmaison,Hauts-de-France,Aisne,49.516,4.001,0.3024034320377474
02255,Cys-la-Commune,Hauts-de-France,Aisne,49.384,3.572,0.268115814223185
02182,Chevennes,Hauts-de-France,Aisne,49.818,3.737,0.2825257118744161
02169,Châtillon-lès-Sons,Hauts-de-France,Aisne,49.762,3.703,0.280845008764061
02718,Silly-la-Poterie,Hauts-de-France,Aisne,49.196,3.15,0.2732372211710698
02040,Autreppes,Hauts-de-France,Aisne,49.897,3.856,0.2721038611710766
02302,Faverolles,Hauts-de-France,Aisne,49.227,3.178,0.2729603007458003
02033,Aubigny-en-Laonnois,Hauts-de-France,Aisne,49.497,3.793,0.2911006517041925
02551,Neuville-sur-Margival,Hauts-de-France,Aisne,49.455,3.399,0.277830432765243
02664,Rozoy-Bellevalle,Hauts-de-France,Aisne,48.924,3.45,0.2800276651251774
02651,Rogécourt,Hauts-de-France,Aisne,49.649,3.416,0.2770684192665462
02022,Arcy-Sainte-Restitue,Hauts-de-France,Aisne,49.255,3.478,0.2791811181371133
02778,Vendresse-Beaulne,Hauts-de-France,Aisne,49.432,3.657,0.2716163721735023
02607,Ploisy,Hauts-de-France,Aisne,49.331,3.275,0.2810393301591275
02523,Mont-Saint-Martin,Hauts-de-France,Aisne,49.275,3.643,0.2792888293734594
02513,Montigny-le-Franc,Hauts-de-France,Aisne,49.688,3.918,0.296773177475205
02043,Bagneux,Hauts-de-France,Aisne,49.46,3.28,0.265151456361639
02801,Vigneux-Hocquet,Hauts-de-France,Aisne,49.744,3.995,0.3039062817335799
02616,Pont-Saint-Mard,Hauts-de-France,Aisne,49.494,3.279,0.2669383217115585
02100,Bony,Hauts-de-France,Aisne,49.991,3.221,0.2932163268576106
02066,Benay,Hauts-de-France,Aisne,49.755,3.309,0.2920608918729527
02594,Passy-en-Valois,Hauts-de-France,Aisne,49.162,3.184,0.2628492338127518
02587,Parfondru,Hauts-de-France,Aisne,49.538,3.704,0.279197105522185
02819,Vincy-Reuil-et-Magny,Hauts-de-France,Aisne,49.714,4.045,0.2891899718612727
02094,Blesmes,Hauts-de-France,Aisne,49.026,3.464,0.3053423757502216
02654,Romery,Hauts-de-France,Aisne,49.888,3.733,0.2652650110045944
02409,Lappion,Hauts-de-France,Aisne,49.59,3.965,0.3022243794689323
02636,Regny,Hauts-de-France,Aisne,49.834,3.421,0.3576085539888805
02800,Viffort,Hauts-de-France,Aisne,48.958,3.47,0.2853415214611704
02216,Corcy,Hauts-de-France,Aisne,49.255,3.197,0.3456129494334784
02583,Pancy-Courtecon,Hauts-de-France,Aisne,49.461,3.65,0.2728542540021543
02537,Nanteuil-la-Fosse,Hauts-de-France,Aisne,49.434,3.448,0.2911958769712985
02809,Villers-Agron-Aiguizy,Hauts-de-France,Aisne,49.163,3.716,0.2853114388488325
02826,Voulpaix,Hauts-de-France,Aisne,49.839,3.833,0.3153737648026792
02711,Serches,Hauts-de-France,Aisne,49.332,3.45,0.2855632590051131
02200,Clermont-les-Fermes,Hauts-de-France,Aisne,49.66,3.943,0.3084993657859055
02679,Saint-Gengoulph,Hauts-de-France,Aisne,49.119,3.215,0.2606230553644107
02582,Paissy,Hauts-de-France,Aisne,49.426,3.702,0.2808656934479542
02715,Serval,Hauts-de-France,Aisne,49.352,3.683,0.2836729681471021
02006,Aisonville-et-Bernoville,Hauts-de-France,Aisne,49.93,3.511,0.2908175676025625
02206,Colonfay,Hauts-de-France,Aisne,49.858,3.711,0.2752090531407438
02623,Prisces,Hauts-de-France,Aisne,49.772,3.863,0.2877669628656364
02662,Rozet-Saint-Albin,Hauts-de-France,Aisne,49.198,3.297,0.2651904521878586
02272,Droizy,Hauts-de-France,Aisne,49.277,3.39,0.2589518958188719
02062,Belleau,Hauts-de-France,Aisne,49.083,3.3,0.2693275432003928
02774,Vendelles,Hauts-de-France,Aisne,49.908,3.138,0.2693781260791571
02343,Germaine,Hauts-de-France,Aisne,49.812,3.119,0.3466976026669959
02506,Montgobert,Hauts-de-France,Aisne,49.29,3.174,0.2788015762657554
02051,Barzy-sur-Marne,Hauts-de-France,Aisne,49.091,3.562,0.3015322713105292
02508,Monthenault,Hauts-de-France,Aisne,49.489,3.656,0.2743262778870346
02129,Bruys,Hauts-de-France,Aisne,49.262,3.569,0.2748816044355147
02765,Vaucelles-et-Beffecourt,Hauts-de-France,Aisne,49.521,3.559,0.2995760178648618
02823,Voharies,Hauts-de-France,Aisne,49.787,3.792,0.2943348902870988
02535,Nampcelles-la-Cour,Hauts-de-France,Aisne,49.777,4.002,0.2995808535366381
02667,Saconin-et-Breuil,Hauts-de-France,Aisne,49.351,3.247,0.2742127021513381
02641,Renneval,Hauts-de-France,Aisne,49.739,4.037,0.3055449714351595
02347,Gland,Hauts-de-France,Aisne,49.058,3.457,0.301518932956571
02782,Le Verguier,Hauts-de-France,Aisne,49.923,3.169,0.2746160744681234
02281,L'Épine-aux-Bois,Hauts-de-France,Aisne,48.899,3.444,0.2770626610670348
02568,Oigny-en-Valois,Hauts-de-France,Aisne,49.214,3.13,0.2665931003863594
02473,Mayot,Hauts-de-France,Aisne,49.709,3.398,0.2643097263976033
02175,Chavigny,Hauts-de-France,Aisne,49.423,3.306,0.2638469600202955
02683,Saint-Martin-Rivière,Hauts-de-France,Aisne,50.044,3.555,0.2791913309927961
02699,Saponay,Hauts-de-France,Aisne,49.214,3.484,0.299286538425883
02740,Thenailles,Hauts-de-France,Aisne,49.815,3.952,0.2845810954566606
02265,Dohis,Hauts-de-France,Aisne,49.767,4.142,0.2884336715290243
02030,Aubencheul-aux-Bois,Hauts-de-France,Aisne,50.024,3.261,0.2878715778843103
02570,Ollezy,Hauts-de-France,Aisne,49.73,3.146,0.2735853132006057
02716,Servais,Hauts-de-France,Aisne,49.619,3.342,0.2711283275086048
02688,Saint-Pierre-lès-Franqueville,Hauts-de-France,Aisne,49.824,3.814,0.2895897876237617
02792,Veuilly-la-Poterie,Hauts-de-France,Aisne,49.083,3.219,0.2626227615467924
02332,Fresnes-en-Tardenois,Hauts-de-France,Aisne,49.143,3.549,0.3141074193020544
02012,Ambrief,Hauts-de-France,Aisne,49.322,3.404,0.280707517697141
02241,La Croix-sur-Ourcq,Hauts-de-France,Aisne,49.16,3.35,0.264970840092406
02277,Épagny,Hauts-de-France,Aisne,49.472,3.254,0.2538048363080321
02392,Joncourt,Hauts-de-France,Aisne,49.96,3.304,0.2807889322097616
02415,Laversine,Hauts-de-France,Aisne,49.353,3.155,0.2770638777196858
02744,Torcy-en-Valois,Hauts-de-France,Aisne,49.083,3.274,0.2755061646316513
02550,Neuville-sur-Ailette,Hauts-de-France,Aisne,49.47,3.698,0.2734295658222344
02266,Dolignon,Hauts-de-France,Aisne,49.734,4.086,0.2966207371930252
02251,Cuiry-lès-Iviers,Hauts-de-France,Aisne,49.766,4.104,0.2943156497060291
02214,Contescourt,Hauts-de-France,Aisne,49.792,3.234,0.2829311999492086
02829,Vuillery,Hauts-de-France,Aisne,49.431,3.388,0.2835692410148837
02192,Chouy,Hauts-de-France,Aisne,49.217,3.247,0.2736371875455262
02670,Saint-Algis,Hauts-de-France,Aisne,49.894,3.826,0.2707732136798862
02010,Allemant,Hauts-de-France,Aisne,49.462,3.454,0.2905786398537147
02586,Parfondeval,Hauts-de-France,Aisne,49.744,4.162,0.3036912283432775
02052,Bassoles-Aulers,Hauts-de-France,Aisne,49.533,3.385,0.2663593759874141
02320,Fontaine-lès-Clercs,Hauts-de-France,Aisne,49.808,3.212,0.3025023371950025
02419,Leschelle,Hauts-de-France,Aisne,49.961,3.777,0.2825681353964827
02152,Cerseuil,Hauts-de-France,Aisne,49.325,3.518,0.285854501399416
02079,Besmont,Hauts-de-France,Aisne,49.823,4.118,0.2829553570816093
02629,Puisieux-et-Clanlieu,Hauts-de-France,Aisne,49.847,3.664,0.2787204831912351
02136,Burelles,Hauts-de-France,Aisne,49.769,3.912,0.3040381025421501
02649,Rocourt-Saint-Martin,Hauts-de-France,Aisne,49.145,3.389,0.2775877740820848
02640,Renansart,Hauts-de-France,Aisne,49.734,3.453,0.280779267547249
02674,Saint-Clément,Hauts-de-France,Aisne,49.775,4.073,0.3698894837194686
02144,Caulaincourt,Hauts-de-France,Aisne,49.865,3.111,0.2690611220209081
02029,Attilly,Hauts-de-France,Aisne,49.855,3.154,0.2810333120740434
02159,Champs,Hauts-de-France,Aisne,49.544,3.262,0.2878106961963418
02612,Pont-Arcy,Hauts-de-France,Aisne,49.392,3.62,0.2658289712437367
02138,Buzancy,Hauts-de-France,Aisne,49.31,3.348,0.2825714399878824
02538,Nanteuil-Notre-Dame,Hauts-de-France,Aisne,49.191,3.412,0.2734082958043886
02023,Armentières-sur-Ourcq,Hauts-de-France,Aisne,49.173,3.388,0.2775532794224944
02096,Bois-lès-Pargny,Hauts-de-France,Aisne,49.737,3.654,0.2828598540988512
02749,Troësnes,Hauts-de-France,Aisne,49.198,3.177,0.2703468057933982
02019,Annois,Hauts-de-France,Aisne,49.721,3.176,0.2790795066965421
02534,Muscourt,Hauts-de-France,Aisne,49.36,3.744,0.2737919089188554
02507,Montgru-Saint-Hilaire,Hauts-de-France,Aisne,49.177,3.327,0.2653694472051657
02087,Bieuxy,Hauts-de-France,Aisne,49.448,3.27,0.2682442722579326
02222,Courbes,Hauts-de-France,Aisne,49.682,3.46,0.2682470952391097
02712,Sergy,Hauts-de-France,Aisne,49.183,3.571,0.2800539852948112
02803,La Ville-aux-Bois-lès-Pontavert,Hauts-de-France,Aisne,49.427,3.851,0.2947605454909487
02393,Jouaignes,Hauts-de-France,Aisne,49.293,3.528,0.2866232805097792
02732,Surfontaine,Hauts-de-France,Aisne,49.747,3.48,0.280586596008745
02709,Serain,Hauts-de-France,Aisne,50.025,3.363,0.3125715258981469
02783,Grand-Verly,Hauts-de-France,Aisne,49.943,3.581,0.2708392951503488
02804,Villemontoire,Hauts-de-France,Aisne,49.3,3.322,0.2811597089821175
02411,Latilly,Hauts-de-France,Aisne,49.154,3.312,0.272383127654668
02772,Vaux-en-Vermandois,Hauts-de-France,Aisne,49.824,3.136,0.2682331575991646
02375,Hautevesnes,Hauts-de-France,Aisne,49.109,3.236,0.2545161361763881
02198,Clamecy,Hauts-de-France,Aisne,49.428,3.364,0.3601247992568048
02271,Dravegny,Hauts-de-France,Aisne,49.239,3.641,0.280019939614896
02377,Haution,Hauts-de-France,Aisne,49.872,3.827,0.2831005034685388
02091,Blanzy-lès-Fismes,Hauts-de-France,Aisne,49.337,3.672,0.2846031372112454
02324,Fontenelle,Hauts-de-France,Aisne,50.031,3.846,0.2828497672001494
02034,Audignicourt,Hauts-de-France,Aisne,49.478,3.127,0.2580496223029337
02178,Chermizy-Ailles,Hauts-de-France,Aisne,49.463,3.72,0.2760249733835113
02132,Bucy-lès-Cerny,Hauts-de-France,Aisne,49.579,3.497,0.2960857022118541
02080,Besny-et-Loizy,Hauts-de-France,Aisne,49.593,3.577,0.3094254239262311
02547,La Neuville-Housset,Hauts-de-France,Aisne,49.788,3.732,0.2773855480877306
02458,Dhuys et Morin-en-Brie,Hauts-de-France,Aisne,48.894,3.493,0.2931681961129752
02536,Nampteuil-sous-Muret,Hauts-de-France,Aisne,49.305,3.434,0.272889468078063
02747,Trefcon,Hauts-de-France,Aisne,49.859,3.089,0.2658498299822793
02316,Fleury,Hauts-de-France,Aisne,49.265,3.16,0.26605774670559
02125,Brumetz,Hauts-de-France,Aisne,49.11,3.153,0.2564831240438934
02007,Aizelles,Hauts-de-France,Aisne,49.485,3.819,0.286961136472347
02751,Trucy,Hauts-de-France,Aisne,49.472,3.611,0.2736877572971242
02657,Rougeries,Hauts-de-France,Aisne,49.806,3.787,0.2919291397341455
02578,Oulches-la-Vallée-Foulon,Hauts-de-France,Aisne,49.431,3.74,0.2983204591988008
02234,Craonne,Hauts-de-France,Aisne,49.448,3.792,0.2828853145262103
02531,Moussy-Verneuil,Hauts-de-France,Aisne,49.413,3.637,0.2698141073361997
02171,Chaudardes,Hauts-de-France,Aisne,49.396,3.789,0.2605314727915403
02708,Sequehart,Hauts-de-France,Aisne,49.932,3.341,0.2764139420753887
02579,Oulchy-la-Ville,Hauts-de-France,Aisne,49.21,3.341,0.2710156118215402
02467,Marizy-Saint-Mard,Hauts-de-France,Aisne,49.182,3.228,0.2656324498652267
02183,Chevregny,Hauts-de-France,Aisne,49.466,3.594,0.2753439116289875
02592,Parpeville,Hauts-de-France,Aisne,49.794,3.564,0.2791463537127779
02107,Bourguignon-sous-Coucy,Hauts-de-France,Aisne,49.543,3.154,0.2629926862900741
02063,Bellenglise,Hauts-de-France,Aisne,49.926,3.244,0.3024982846540069
02557,Noroy-sur-Ourcq,Hauts-de-France,Aisne,49.204,3.207,0.2683538491302435
02077,Berzy-le-Sec,Hauts-de-France,Aisne,49.317,3.297,
02482,Meurival,Hauts-de-France,Aisne,49.357,3.759,0.2720408759365776
02626,Prouvais,Hauts-de-France,Aisne,49.476,3.972,0.284249653298935
02606,Le Plessier-Huleu,Hauts-de-France,Aisne,49.239,3.348,0.2662785583542498
02156,Chalandry,Hauts-de-France,Aisne,49.67,3.644,0.2656978779549261
02639,Remigny,Hauts-de-France,Aisne,49.714,3.295,0.2859640848572381
02386,Iron,Hauts-de-France,Aisne,49.95,3.665,0.2874077801278146
02459,Marcy,Hauts-de-France,Aisne,49.854,3.411,0.2719925149974636
02561,Nouvion-le-Vineux,Hauts-de-France,Aisne,49.509,3.605,0.2870967143293136
